InvoiceNo,Quantity,UnitPrice,Value,Time,CumulativeSum,BuyingClass,Frequency,CumulativeFreq,FrequencyClass
208726602,3534,826.8700000000005,6115.140000000001,4665,4455788.150000002,Top spender,3,3545,Low Frequency
25035493,453,114.79,776.8500000000003,422,839088.3000000009,Low spender,3,3548,Low Frequency
43978085,1017,255.83000000000007,2232.49,1005,2405791.8400000017,Mid spender,3,3551,Low Frequency
29466855,543,173.84,897.7600000000001,671,986401.6600000003,Low spender,3,3554,Low Frequency
35446976,560,197.6499999999999,775.9400000000002,671,838311.4500000009,Low spender,3,3557,Low Frequency
20542539,320,155.22000000000003,631.3400000000001,455,631775.1400000004,Low spender,3,3560,Low Frequency
66475405,1477,312.5799999999999,2634.450000000001,1673,2760985.6000000006,Mid spender,3,3563,Low Frequency
15722101,260,96.19000000000001,501.39,449,463674.67000000074,Low spender,3,3566,Low Frequency
3278575,993,17.44,543.0500000000001,72,513843.68000000063,Low spender,3,3569,Low Frequency
157452383,4338,432.08999999999946,4628.749999999998,2424,3945232.3000000007,Mid spender,3,3572,Low Frequency
15824107,414,67.35000000000001,630.84,331,631143.8000000004,Low spender,3,3575,Low Frequency
21130034,219,212.54999999999995,663.8100000000003,457,681678.9900000008,Low spender,3,3578,Low Frequency
32940800,2572,159.78999999999996,4599.420000000001,640,3931376.0300000007,Mid spender,3,3581,Low Frequency
23071505,331,242.48999999999995,678.2499999999999,492,704495.7900000009,Low spender,3,3584,Low Frequency
46424098,397,229.86,658.5699999999999,984,673085.8500000009,Low spender,3,3587,Low Frequency
3937260,600,67.77000000000001,680.02,105,707892.8700000008,Low spender,3,3590,Low Frequency
83991002,1515,552.2499999999995,3222.3000000000006,1784,3191648.8400000012,Mid spender,3,3593,Low Frequency
20996990,310,183.98,653.3799999999999,454,663237.0400000009,Low spender,3,3596,Low Frequency
52330043,357,278.1399999999999,692.2200000000001,1244,725049.8600000007,Low spender,3,3599,Low Frequency
97582387,263,539.8399999999995,691.7299999999999,1795,723665.4500000008,Low spender,3,3602,Low Frequency
18799204,323,69.68,478.7800000000001,374,432719.60000000073,Low spender,3,3605,Low Frequency
8968192,544,23.609999999999992,689.48,206,720903.8600000009,Low spender,3,3608,Low Frequency
23265032,129,245.72999999999993,499.6799999999999,566,461170.60000000073,Low spender,3,3611,Low Frequency
10340398,347,62.02,656.6899999999999,198,668482.1600000008,Low spender,3,3614,Low Frequency
83604801,1630,367.50999999999976,3092.379999999998,1995,3074838.230000002,Mid spender,3,3617,Low Frequency
19754365,282,146.33999999999997,686.1,509,717458.960000001,Low spender,3,3620,Low Frequency
26898311,324,180.06999999999996,657.8,577,671769.3800000009,Low spender,3,3623,Low Frequency
41700447,203,310.3399999999998,683.9000000000001,946,714719.690000001,Low spender,3,3626,Low Frequency
21050185,367,87.15000000000002,683.5599999999998,410,714035.790000001,Low spender,3,3629,Low Frequency
25377834,221,187.89,683.4600000000003,602,713352.2300000009,Low spender,3,3632,Low Frequency
24657824,453,105.47000000000003,682.9100000000001,554,711302.4700000009,Low spender,3,3635,Low Frequency
18730130,330,75.1,484.9999999999999,424,440929.63000000076,Low spender,3,3638,Low Frequency
94276695,1469,548.9099999999995,2876.010000000001,1380,2937478.7199999997,Mid spender,3,3641,Low Frequency
185427538,1831,829.0700000000005,2864.190000000005,4665,2923121.7499999995,Mid spender,3,3644,Low Frequency
17227601,602,62.13000000000001,784.5799999999999,340,857035.6300000007,Low spender,3,3647,Low Frequency
45286004,1705,181.34999999999997,2651.46,1161,2779479.1300000004,Mid spender,3,3650,Low Frequency
24863681,300,122.75000000000003,544.18,559,514931.94000000064,Low spender,3,3653,Low Frequency
19305204,246,155.71000000000004,658.88,502,674403.3700000009,Low spender,3,3656,Low Frequency
15908880,273,67.05,519.44,356,484614.92000000074,Low spender,3,3659,Low Frequency
57521252,360,303.36999999999995,843.0499999999997,1308,926262.8900000005,Low spender,3,3662,Low Frequency
15360632,198,109.92,598.1999999999998,264,578427.5000000001,Low spender,3,3665,Low Frequency
14273846,308,55.07,380.59999999999997,296,309183.73000000016,Low spender,3,3668,Low Frequency
55414788,408,237.7000000000001,809.2499999999998,1300,884118.2500000007,Low spender,3,3671,Low Frequency
27495312,409,183.48,925.71,683,1026614.88,Low spender,3,3674,Low Frequency
47451244,289,335.47999999999973,807.5699999999997,1223,882500.3800000007,Low spender,3,3677,Low Frequency
130116425,348,450.80999999999943,620.0399999999998,3225,613653.0200000001,Low spender,3,3680,Low Frequency
37669291,367,187.01000000000002,400.09999999999985,1057,338435.5400000003,Low spender,3,3683,Low Frequency
6092851,443,18.470000000000006,561.57,126,534851.4300000004,Low spender,3,3686,Low Frequency
97494070,446,389.32999999999987,616.79,1868,609942.7400000001,Low spender,3,3689,Low Frequency
46172003,522,222.73000000000002,814.8600000000001,1376,893871.8300000004,Low spender,3,3692,Low Frequency
3333498,103,13.5,149.05,55,39857.03,Low spender,3,3695,Low Frequency
28790322,611,95.49000000000002,815.7699999999999,714,895502.9200000004,Low spender,3,3698,Low Frequency
87166916,2850,263.44999999999993,3563.8499999999995,1832,3382470.68,Mid spender,3,3701,Low Frequency
17981902,145,225.1399999999999,816.7299999999999,454,897135.6500000004,Low spender,3,3704,Low Frequency
28288490,628,111.01999999999998,817.86,695,897953.5100000004,Low spender,3,3707,Low Frequency
14855783,116,196.54000000000002,563.94,370,537104.6500000004,Low spender,3,3710,Low Frequency
123450468,300,517.439999999999,615.389999999999,2674,608093.54,Low spender,3,3713,Low Frequency
23576343,205,182.55999999999995,559.4100000000001,493,531489.3700000005,Low spender,3,3716,Low Frequency
19572150,433,82.74,822.4800000000001,386,901235.2000000003,Low spender,3,3719,Low Frequency
100196124,414,479.9299999999994,823.4200000000002,2343,902058.6200000003,Low spender,3,3722,Low Frequency
38269760,1105,179.63000000000002,801.7599999999999,901,877665.1800000007,Low spender,3,3725,Low Frequency
20813297,332,85.97,566.5800000000002,496,538802.2300000003,Low spender,3,3728,Low Frequency
12732423,140,106.02000000000001,389.6,216,324605.95000000036,Low spender,3,3731,Low Frequency
15274792,267,115.42000000000002,800.5900000000001,297,876061.9100000007,Low spender,3,3734,Low Frequency
31641975,1573,170.86999999999995,2487.430000000001,583,2629632.8700000015,Mid spender,3,3737,Low Frequency
7778304,494,14.84,388.5,155,321882.25000000035,Low spender,3,3740,Low Frequency
109778500,501,380.24999999999983,815.32,2346,894687.1500000004,Low spender,3,3743,Low Frequency
14863266,481,55.03000000000001,866.3099999999998,312,950214.2600000005,Low spender,3,3746,Low Frequency
16410984,682,66.11000000000001,811.4499999999999,427,887360.5700000005,Low spender,3,3749,Low Frequency
131665206,557,424.0999999999996,812.9999999999998,3456,888173.5700000005,Low spender,3,3752,Low Frequency
76853689,879,226.1499999999999,814.7199999999996,1585,893056.9700000004,Low spender,3,3755,Low Frequency
12800122,92,138.29999999999998,398.7,249,336438.2500000003,Low spender,3,3758,Low Frequency
61136113,1019,434.44999999999953,2639.1700000000037,1454,2771536.8800000004,Mid spender,3,3761,Low Frequency
28809723,429,196.08999999999992,797.96,578,871264.6100000008,Low spender,3,3764,Low Frequency
25269779,847,53.260000000000005,568.55,517,540504.7400000003,Low spender,3,3767,Low Frequency
1642932,224,7.6499999999999995,571.2,29,544496.6300000002,Low spender,3,3770,Low Frequency
27539322,675,104.01999999999998,841.1800000000002,524,921209.0800000004,Low spender,3,3773,Low Frequency
8822930,310,44.04,612.0800000000002,192,605022.37,Low spender,3,3776,Low Frequency
55375476,601,169.77999999999994,572.5599999999997,1338,545069.1900000003,Low spender,3,3779,Low Frequency
13908944,295,146.73999999999998,841.08,313,920367.9000000004,Low spender,3,3782,Low Frequency
62080915,229,351.1099999999999,566.5999999999999,1437,539368.8300000003,Low spender,3,3785,Low Frequency
23741242,714,136.9,2338.6000000000004,553,2504030.210000002,Mid spender,3,3788,Low Frequency
46950712,210,191.25000000000006,407.49999999999994,956,347737.60000000044,Low spender,3,3791,Low Frequency
29343606,402,177.82000000000002,837.1,726,917850.1800000004,Low spender,3,3794,Low Frequency
15015355,244,213.27999999999994,621.83,260,618002.8600000002,Low spender,3,3797,Low Frequency
47490692,493,222.40999999999994,846.7499999999998,972,931335.8900000005,Low spender,3,3800,Low Frequency
21762974,372,170.91000000000005,837.4999999999998,462,918687.6800000004,Low spender,3,3803,Low Frequency
22232321,84,279.79999999999995,386.1499999999999,492,317618.7400000003,Low spender,3,3806,Low Frequency
93716122,415,335.31999999999965,570.4599999999998,2674,542783.9700000003,Low spender,3,3809,Low Frequency
1636884,104,10.32,406.08000000000004,31,345297.4700000004,Low spender,3,3812,Low Frequency
53963648,234,181.64000000000007,405.6199999999999,1184,344485.68000000034,Low spender,3,3815,Low Frequency
11149860,204,37.699999999999996,382.1,195,311091.05000000016,Low spender,3,3818,Low Frequency
34937718,197,144.99999999999997,383.67999999999995,748,313771.9900000002,Low spender,3,3821,Low Frequency
10488154,273,106.99,557.3,228,527580.6200000006,Low spender,3,3824,Low Frequency
24317014,370,127.01000000000006,845.5500000000002,567,928796.7800000005,Low spender,3,3827,Low Frequency
31171914,590,90.35000000000005,798.7399999999999,791,872861.7000000008,Low spender,3,3830,Low Frequency
69662531,453,279.09999999999997,845.6399999999999,1348,929642.4200000005,Low spender,3,3833,Low Frequency
147881506,1774,784.2000000000016,3536.819999999998,3160,3361174.8400000003,Mid spender,3,3836,Low Frequency
49197086,1784,167.00000000000003,2515.8400000000006,1277,2642150.240000001,Mid spender,3,3839,Low Frequency
55822376,359,216.01999999999992,626.9899999999999,1318,627371.0800000003,Low spender,3,3842,Low Frequency
23325150,447,131.25999999999996,925.8499999999999,456,1028466.48,Low spender,3,3845,Low Frequency
21175803,428,121.78000000000003,855.0200000000001,393,939014.3100000004,Low spender,3,3848,Low Frequency
15161087,113,154.59,587.15,496,563599.5200000003,Low spender,3,3851,Low Frequency
57252102,810,184.0799999999999,597.5000000000002,1240,577231.3900000001,Low spender,3,3854,Low Frequency
3907421,117,43.5,356.85,83,276306.30000000005,Low spender,3,3857,Low Frequency
121997687,825,487.2699999999995,911.1500000000001,2618,999070.1500000001,Low spender,3,3860,Low Frequency
3833220,872,18.85,2192.4,83,2372532.7000000007,Mid spender,3,3863,Low Frequency
44536825,832,162.9299999999999,882.1600000000004,1003,965933.1500000003,Low spender,3,3866,Low Frequency
26568981,431,183.42999999999998,881.07,720,965050.9900000002,Low spender,3,3869,Low Frequency
6614888,135,44.1,373.65,164,298225.6800000001,Low spender,3,3872,Low Frequency
1614704,80,32.849999999999994,876.0,31,961535.2100000003,Low spender,3,3875,Low Frequency
60090838,1186,403.91999999999985,2273.1800000000007,1423,2446285.3900000015,Mid spender,3,3878,Low Frequency
65079756,1028,377.5599999999996,2293.6199999999994,1501,2457705.8100000015,Mid spender,3,3881,Low Frequency
14118164,238,130.53000000000003,377.4399999999999,346,303107.5600000001,Low spender,3,3884,Low Frequency
5685208,370,18.32,573.22,126,546788.1700000003,Low spender,3,3887,Low Frequency
56760097,2385,213.05000000000013,3608.9400000000005,1312,3404050.14,Mid spender,3,3890,Low Frequency
30252710,388,193.86999999999998,865.0600000000005,817,948482.3500000004,Low spender,3,3893,Low Frequency
54693550,717,218.2999999999999,864.86,1071,947617.2900000004,Low spender,3,3896,Low Frequency
71030894,1156,337.9099999999998,2302.0600000000004,1481,2469201.1100000017,Mid spender,3,3899,Low Frequency
25174347,256,94.60000000000002,380.02,603,306900.8700000002,Low spender,3,3902,Low Frequency
34418679,318,228.6399999999999,859.3500000000003,758,942446.8400000004,Low spender,3,3905,Low Frequency
60092405,499,280.5799999999999,607.5299999999999,1656,598913.7200000001,Low spender,3,3908,Low Frequency
54888290,955,222.20999999999987,884.1400000000002,1287,968582.6800000003,Low spender,3,3911,Low Frequency
31503634,144,221.01,371.87999999999994,665,295617.5400000001,Low spender,3,3914,Low Frequency
13900089,266,61.760000000000005,371.62000000000006,279,294502.1600000001,Low spender,3,3917,Low Frequency
129844583,2147,781.0200000000004,3866.3299999999977,3181,3578829.3700000006,Mid spender,3,3920,Low Frequency
15467577,360,77.22999999999999,908.46,319,996339.7700000001,Low spender,3,3923,Low Frequency
25037050,546,114.76000000000002,905.26,492,993618.7100000002,Low spender,3,3926,Low Frequency
77736221,543,399.74,905.0399999999995,1837,992713.4500000002,Low spender,3,3929,Low Frequency
65060964,377,241.97000000000006,361.89999999999986,1368,282414.15,Low spender,3,3932,Low Frequency
54718583,273,145.18999999999994,348.7199999999999,1235,262567.83,Low spender,3,3935,Low Frequency
33780190,963,175.70000000000002,2089.8500000000004,759,2287315.640000001,Mid spender,3,3938,Low Frequency
23475070,485,159.38000000000005,925.3499999999999,571,1025689.17,Low spender,3,3941,Low Frequency
70645008,683,242.1999999999999,796.0300000000002,2125,870466.6500000008,Low spender,3,3944,Low Frequency
51360846,357,202.76000000000002,598.1999999999999,1402,579025.7000000001,Low spender,3,3947,Low Frequency
16710389,265,116.43999999999998,598.8300000000002,399,581420.59,Low spender,3,3950,Low Frequency
35331294,348,103.61000000000001,350.63999999999993,766,267110.92,Low spender,3,3953,Low Frequency
42559705,245,217.07999999999993,586.3299999999998,997,563012.3700000002,Low spender,3,3956,Low Frequency
17780316,970,62.43999999999998,922.12,332,1020146.04,Low spender,3,3959,Low Frequency
67011250,1151,365.84999999999957,2128.23,1296,2335792.590000001,Mid spender,3,3962,Low Frequency
30094460,866,88.85999999999999,918.1999999999997,696,1013701.5200000001,Low spender,3,3965,Low Frequency
79185654,1369,411.94999999999953,2128.42,1323,2337921.0100000007,Mid spender,3,3968,Low Frequency
2240821,2016,13.930000000000001,6748.8,43,4649579.990000001,Top spender,3,3971,Low Frequency
14211588,315,82.70000000000002,917.07,333,1010948.3100000002,Low spender,3,3974,Low Frequency
9340833,2172,48.51,2139.7599999999998,180,2342190.7300000004,Mid spender,3,3977,Low Frequency
16318150,545,47.85000000000001,582.6,381,558334.5500000003,Low spender,3,3980,Low Frequency
31371540,371,215.7499999999999,912.1800000000002,508,1002717.5300000001,Low spender,3,3983,Low Frequency
12518453,267,41.45,362.95000000000005,265,283139.16000000003,Low spender,3,3986,Low Frequency
61572420,481,325.7299999999997,899.6099999999999,1122,987301.2700000003,Low spender,3,3989,Low Frequency
71674629,7432,113.77000000000005,3651.969999999997,1658,3458521.27,Mid spender,3,3992,Low Frequency
10082654,194,66.43,594.24,189,573057.3500000002,Low spender,3,3995,Low Frequency
6665506,150,17.52,173.74,158,62005.390000000036,Low spender,3,3998,Low Frequency
21679584,962,137.91000000000008,2043.08,393,2227476.1999999997,Mid spender,3,4001,Low Frequency
11498850,271,39.269999999999996,342.45,225,253578.79000000004,Low spender,3,4004,Low Frequency
29344001,500,141.73000000000002,950.3599999999996,682,1054780.78,Low spender,3,4007,Low Frequency
9643626,195,65.28,343.45,225,254951.38000000006,Low spender,3,4010,Low Frequency
94429477,413,512.0299999999994,948.2599999999999,1741,1050983.94,Low spender,3,4013,Low Frequency
11269976,180,79.35,345.4600000000001,243,258396.17000000004,Low spender,3,4016,Low Frequency
63178219,520,242.92000000000004,944.4100000000004,1366,1047193.8,Low spender,3,4019,Low Frequency
24317811,754,77.97,942.2599999999998,556,1044362.9500000001,Low spender,3,4022,Low Frequency
32455509,1008,71.58000000000004,939.7800000000003,677,1042480.02,Low spender,3,4025,Low Frequency
99116294,765,669.5400000000002,2102.6699999999987,2319,2310383.25,Mid spender,3,4028,Low Frequency
27464674,719,110.66000000000004,930.41,881,1031252.7500000001,Low spender,3,4031,Low Frequency
27045884,459,95.37,627.13,557,627998.2100000003,Low spender,3,4034,Low Frequency
65360099,619,338.7499999999996,1233.3599999999997,1637,1387420.9000000004,Low spender,3,4037,Low Frequency
114287328,2252,645.5599999999997,3435.7599999999998,2572,3298507.5500000007,Mid spender,3,4040,Low Frequency
